id,name,picture,permalink,total_items_in_this_category,path_from_root,children_categories,attribute_types,meta_categ_id,attributable,date_created,settings.adult_content,settings.buying_allowed,settings.buying_modes,settings.catalog_domain,settings.coverage_areas,settings.currencies,settings.fragile,settings.immediate_payment,settings.item_conditions,settings.items_reviews_allowed,settings.listing_allowed,settings.max_description_length,settings.max_pictures_per_item,settings.max_pictures_per_item_var,settings.max_sub_title_length,settings.max_title_length,settings.maximum_price,settings.minimum_price,settings.mirror_category,settings.mirror_master_category,settings.mirror_slave_categories,settings.price,settings.reservation_allowed,settings.restrictions,settings.rounded_address,settings.seller_contact,settings.shipping_modes,settings.shipping_options,settings.shipping_profile,settings.show_contact_information,settings.simple_shipping,settings.stock,settings.sub_vertical,settings.subscribable,settings.tags,settings.vertical,settings.vip_subdomain,settings.buyer_protection_programs,settings.status
MLA372050,Bombas Presurizadoras,,,3201,"[{'id': 'MLA407134', 'name': 'Herramientas y Construcción'}, {'id': 'MLA1500', 'name': 'Construcción'}, {'id': 'MLA435273', 'name': 'Plomería'}, {'id': 'MLA48892', 'name': 'Bombas'}, {'id': 'MLA372050', 'name': 'Bombas Presurizadoras'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-WATER_BOOSTER_PUMPS,not_allowed,['ARS'],True,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,MLA442402,,['MLA442402'],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1', 'me2']","['carrier', 'custom']",optional,False,optional,required,tools,False,[],home_industries,articulo,"['delivered', 'undelivered']",enabled
MLA455196,Voltímetros,,,664,"[{'id': 'MLA407134', 'name': 'Herramientas y Construcción'}, {'id': 'MLA5976', 'name': 'Testers y Equipos de Medición'}, {'id': 'MLA455200', 'name': 'Medidores de Electricidad'}, {'id': 'MLA455196', 'name': 'Voltímetros'}]",[],attributes,,False,2020-11-11T18:33:31.628Z,False,True,"['buy_it_now', 'auction']",MLA-VOLTMETERS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,MLA446804,,['MLA446804'],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1', 'me2']","['carrier', 'custom']",optional,False,optional,required,building,False,[],home_industries,articulo,"['delivered', 'undelivered']",enabled
MLA372016,Medidores de Humedad,,,751,"[{'id': 'MLA407134', 'name': 'Herramientas y Construcción'}, {'id': 'MLA5976', 'name': 'Testers y Equipos de Medición'}, {'id': 'MLA455201', 'name': 'Medidores Ambientales'}, {'id': 'MLA372016', 'name': 'Medidores de Humedad'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-HYGROMETERS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,MLA442422,,['MLA442422'],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me2', 'me1']","['carrier', 'custom']",optional,False,optional,required,building,False,[],home_industries,articulo,"['delivered', 'undelivered']",enabled
MLA389314,Galletitas,,,5601,"[{'id': 'MLA1403', 'name': 'Alimentos y Bebidas'}, {'id': 'MLA1423', 'name': 'Comestibles'}, {'id': 'MLA389314', 'name': 'Galletitas'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-COOKIES,not_allowed,['ARS'],False,required,['new'],False,True,50000,12,10,70,60,,,MLA434386,,['MLA434386'],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1', 'me2']","['custom', 'carrier']",optional,False,optional,required,food_beverages,False,[],consumer_goods,articulo,[],enabled
MLA1425,Frutas Secas,,,5948,"[{'id': 'MLA1403', 'name': 'Alimentos y Bebidas'}, {'id': 'MLA1423', 'name': 'Comestibles'}, {'id': 'MLA194320', 'name': 'Snacks'}, {'id': 'MLA1425', 'name': 'Frutas Secas'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-DRIED_FRUITS,not_allowed,['ARS'],False,required,['new'],False,True,50000,12,10,70,60,,,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1', 'me2']","['custom', 'carrier']",optional,False,optional,required,food_beverages,False,[],consumer_goods,articulo,[],enabled
MLA410888,Verduras,,,1088,"[{'id': 'MLA1403', 'name': 'Alimentos y Bebidas'}, {'id': 'MLA194324', 'name': 'Frescos'}, {'id': 'MLA455429', 'name': 'Frutas y Verduras'}, {'id': 'MLA410888', 'name': 'Verduras'}]",[],none,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-VEGETABLES_AND_FRUITS,not_allowed,['ARS'],True,required,['new'],False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1', 'me2']","['custom', 'carrier']",optional,False,optional,required,food_beverages,False,[],consumer_goods,articulo,[],enabled
MLA429269,Cremas para Café,,,20,"[{'id': 'MLA1403', 'name': 'Alimentos y Bebidas'}, {'id': 'MLA194324', 'name': 'Frescos'}, {'id': 'MLA455419', 'name': 'Lácteos'}, {'id': 'MLA194319', 'name': 'Leches y Cremas'}, {'id': 'MLA429269', 'name': 'Cremas para Café'}]",[],attributes,,False,2019-01-14T09:51:47.000Z,False,True,"['auction', 'buy_it_now']",MLA-COFFEE_CREAMERS,not_allowed,['ARS'],False,required,"['not_specified', 'used', 'new']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1']","['custom', 'carrier']",optional,False,optional,required,food_beverages,False,[],consumer_goods,articulo,[],enabled
MLA409412,Cápsulas,,,2416,"[{'id': 'MLA1403', 'name': 'Alimentos y Bebidas'}, {'id': 'MLA1423', 'name': 'Comestibles'}, {'id': 'MLA1427', 'name': 'Infusiones'}, {'id': 'MLA409412', 'name': 'Cápsulas'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-COFFEE_CAPSULES,not_allowed,['ARS'],False,required,['new'],False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1', 'me2']","['custom', 'carrier']",optional,False,optional,required,food_beverages,False,[],consumer_goods,articulo,[],enabled
MLA403658,Jugos Líquidos,,,1358,"[{'id': 'MLA1403', 'name': 'Alimentos y Bebidas'}, {'id': 'MLA178700', 'name': 'Bebidas'}, {'id': 'MLA194298', 'name': 'Jugos'}, {'id': 'MLA403658', 'name': 'Jugos Líquidos'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-JUICES,not_allowed,['ARS'],True,required,['new'],False,True,50000,12,10,70,60,,,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1', 'me2']","['custom', 'carrier']",optional,False,optional,required,food_beverages,False,[],consumer_goods,articulo,[],enabled
MLA389313,Harina,,,2362,"[{'id': 'MLA1403', 'name': 'Alimentos y Bebidas'}, {'id': 'MLA1423', 'name': 'Comestibles'}, {'id': 'MLA410854', 'name': 'Panadería y Repostería'}, {'id': 'MLA389313', 'name': 'Harina'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-FLOUR,not_allowed,['ARS'],True,required,['new'],False,True,50000,12,10,70,60,,,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me2', 'me1']","['custom', 'carrier']",optional,False,optional,required,food_beverages,False,[],consumer_goods,articulo,[],enabled
MLA1416,Licores,http://resources.mlstatic.com/category/images/39e2dcb4-05b0-4f36-9f22-7c5bc6eb180e.png,,3715,"[{'id': 'MLA1403', 'name': 'Alimentos y Bebidas'}, {'id': 'MLA178700', 'name': 'Bebidas'}, {'id': 'MLA41010', 'name': 'Bebidas Blancas y Licores'}, {'id': 'MLA1416', 'name': 'Licores'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-LIQUORS,not_allowed,['ARS'],True,required,['new'],False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1', 'me2']","['custom', 'carrier']",optional,False,optional,required,food_beverages,False,[],consumer_goods,articulo,[],enabled
MLA410864,Panes,,,796,"[{'id': 'MLA1403', 'name': 'Alimentos y Bebidas'}, {'id': 'MLA194324', 'name': 'Frescos'}, {'id': 'MLA455423', 'name': 'Panadería'}, {'id': 'MLA194314', 'name': 'Panes y Tortillas'}, {'id': 'MLA410864', 'name': 'Panes'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-BREADS,not_allowed,['ARS'],False,required,"['not_specified', 'used', 'new']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified']","['custom', 'carrier']",optional,False,optional,required,food_beverages,False,[],consumer_goods,articulo,[],enabled
MLA1404,Vinos,http://resources.mlstatic.com/category/images/57ad1885-5f74-4ac0-b54c-d0b4c575a371.png,,42902,"[{'id': 'MLA1403', 'name': 'Alimentos y Bebidas'}, {'id': 'MLA178700', 'name': 'Bebidas'}, {'id': 'MLA194523', 'name': 'Vinos y Espumantes'}, {'id': 'MLA1404', 'name': 'Vinos'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-WINES,not_allowed,['ARS'],True,required,['new'],False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'me2', 'not_specified', 'me1']","['custom', 'carrier']",optional,False,optional,required,food_beverages,False,[],consumer_goods,articulo,[],enabled
MLA416218,Mantequillas de Maní,,,754,"[{'id': 'MLA1403', 'name': 'Alimentos y Bebidas'}, {'id': 'MLA1423', 'name': 'Comestibles'}, {'id': 'MLA1426', 'name': 'Mermeladas, Dulces y Miel'}, {'id': 'MLA416218', 'name': 'Mantequillas de Maní'}]",[],attributes,,False,2018-05-30T11:32:53.000Z,False,True,"['auction', 'buy_it_now']",MLA-PEANUT_BUTTERS,not_allowed,['ARS'],False,required,['new'],False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1', 'me2']","['custom', 'carrier']",optional,False,optional,required,food_beverages,False,[],consumer_goods,articulo,[],enabled
MLA418160,Otros,,,33,"[{'id': 'MLA1403', 'name': 'Alimentos y Bebidas'}, {'id': 'MLA194324', 'name': 'Frescos'}, {'id': 'MLA455423', 'name': 'Panadería'}, {'id': 'MLA194314', 'name': 'Panes y Tortillas'}, {'id': 'MLA418160', 'name': 'Otros'}]",[],attributes,,False,2019-06-04T11:09:39.000Z,False,True,"['auction', 'buy_it_now']",MLA-FOODS_AND_DRINKS,not_allowed,['ARS'],False,required,"['not_specified', 'used', 'new']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified']","['custom', 'carrier']",optional,False,optional,required,food_beverages,False,['others'],consumer_goods,articulo,[],enabled
MLA376491,Chocolates,,,6757,"[{'id': 'MLA1403', 'name': 'Alimentos y Bebidas'}, {'id': 'MLA1423', 'name': 'Comestibles'}, {'id': 'MLA194317', 'name': 'Dulces y Chocolates'}, {'id': 'MLA376491', 'name': 'Chocolates'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-CHOCOLATES,not_allowed,['ARS'],False,required,['new'],False,True,50000,12,10,70,60,,,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'me1', 'custom']","['custom', 'carrier']",optional,False,optional,required,food_beverages,False,[],consumer_goods,articulo,[],enabled
MLA403656,Cervezas,,,6522,"[{'id': 'MLA1403', 'name': 'Alimentos y Bebidas'}, {'id': 'MLA178700', 'name': 'Bebidas'}, {'id': 'MLA403656', 'name': 'Cervezas'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-BEERS,not_allowed,['ARS'],True,required,['new'],False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1', 'me2']","['custom', 'carrier']",optional,False,optional,required,food_beverages,False,[],consumer_goods,articulo,[],enabled
MLA389311,Arroz,,,984,"[{'id': 'MLA1403', 'name': 'Alimentos y Bebidas'}, {'id': 'MLA1423', 'name': 'Comestibles'}, {'id': 'MLA194308', 'name': 'Arroz, Legumbres y Semillas'}, {'id': 'MLA389311', 'name': 'Arroz'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-RICE,not_allowed,['ARS'],True,required,['new'],False,True,50000,12,10,70,60,,,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me2', 'me1']","['custom', 'carrier']",optional,False,optional,required,food_beverages,False,[],consumer_goods,articulo,[],enabled
MLA413201,Sal,,,955,"[{'id': 'MLA1403', 'name': 'Alimentos y Bebidas'}, {'id': 'MLA1423', 'name': 'Comestibles'}, {'id': 'MLA194311', 'name': 'Salsas y Condimentos'}, {'id': 'MLA413201', 'name': 'Sal'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-SALT,not_allowed,['ARS'],True,required,['new'],False,True,50000,12,10,70,60,,,,,[],required,not_allowed,[],False,not_allowed,"['me1', 'me2', 'custom', 'not_specified']","['custom', 'carrier']",optional,False,optional,required,food_beverages,False,[],consumer_goods,articulo,[],enabled
MLA417098,Leche,,,1291,"[{'id': 'MLA1403', 'name': 'Alimentos y Bebidas'}, {'id': 'MLA194324', 'name': 'Frescos'}, {'id': 'MLA455419', 'name': 'Lácteos'}, {'id': 'MLA194319', 'name': 'Leches y Cremas'}, {'id': 'MLA417098', 'name': 'Leche'}]",[],attributes,,False,2018-07-06T10:11:19.000Z,False,True,"['auction', 'buy_it_now']",MLA-MILK,not_allowed,['ARS'],False,required,"['not_specified', 'used', 'new']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1']","['custom', 'carrier']",optional,False,optional,required,food_beverages,False,[],consumer_goods,articulo,[],enabled
MLA403659,Gaseosas,,,890,"[{'id': 'MLA1403', 'name': 'Alimentos y Bebidas'}, {'id': 'MLA178700', 'name': 'Bebidas'}, {'id': 'MLA403659', 'name': 'Gaseosas'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-SOFT_DRINKS,not_allowed,['ARS'],False,required,['new'],False,True,50000,12,10,70,60,,,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'me1', 'me2', 'custom']","['custom', 'carrier']",optional,False,optional,required,food_beverages,False,[],consumer_goods,articulo,[],enabled
MLA417941,Maíz,,,203,"[{'id': 'MLA1403', 'name': 'Alimentos y Bebidas'}, {'id': 'MLA1423', 'name': 'Comestibles'}, {'id': 'MLA194308', 'name': 'Arroz, Legumbres y Semillas'}, {'id': 'MLA417941', 'name': 'Maíz'}]",[],attributes,,False,2018-10-05T09:08:01.000Z,False,True,"['auction', 'buy_it_now']",MLA-CORN_KERNELS,not_allowed,['ARS'],False,required,['new'],False,True,50000,12,10,70,60,,,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1', 'me2']","['custom', 'carrier']",optional,False,optional,required,food_beverages,False,[],consumer_goods,articulo,[],enabled
MLA409408,Yerba Mate,,,4073,"[{'id': 'MLA1403', 'name': 'Alimentos y Bebidas'}, {'id': 'MLA1423', 'name': 'Comestibles'}, {'id': 'MLA1427', 'name': 'Infusiones'}, {'id': 'MLA409408', 'name': 'Yerba Mate'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-YERBA_MATE,not_allowed,['ARS'],False,required,['new'],False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1', 'me2']","['custom', 'carrier']",optional,False,optional,required,food_beverages,False,[],consumer_goods,articulo,[],enabled
MLA40992,Encurtidos y Conservas,,,4944,"[{'id': 'MLA1403', 'name': 'Alimentos y Bebidas'}, {'id': 'MLA1423', 'name': 'Comestibles'}, {'id': 'MLA40992', 'name': 'Encurtidos y Conservas'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-CANNED_AND_PRESERVED_FOOD,not_allowed,['ARS'],True,required,['new'],False,True,50000,12,10,70,60,,,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1', 'me2']","['custom', 'carrier']",optional,False,optional,required,food_beverages,False,[],consumer_goods,articulo,[],enabled
MLA413509,Cacao,,,378,"[{'id': 'MLA1403', 'name': 'Alimentos y Bebidas'}, {'id': 'MLA1423', 'name': 'Comestibles'}, {'id': 'MLA194318', 'name': 'Saborizantes y Jarabes'}, {'id': 'MLA413509', 'name': 'Cacao'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-CACAO,not_allowed,['ARS'],True,required,['new'],False,True,50000,12,10,70,60,,,,,[],required,not_allowed,[],False,not_allowed,"['me1', 'me2', 'custom', 'not_specified']","['custom', 'carrier']",optional,False,optional,required,food_beverages,False,[],consumer_goods,articulo,[],enabled
MLA416869,Bebidas Isotónicas,,,152,"[{'id': 'MLA1403', 'name': 'Alimentos y Bebidas'}, {'id': 'MLA178700', 'name': 'Bebidas'}, {'id': 'MLA416869', 'name': 'Bebidas Isotónicas'}]",[],attributes,,False,2018-06-25T13:13:40.000Z,False,True,"['auction', 'buy_it_now']",MLA-SPORTS_DRINKS,not_allowed,['ARS'],False,required,['new'],False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['me1', 'me2', 'custom', 'not_specified']","['custom', 'carrier']",optional,False,optional,required,food_beverages,False,[],consumer_goods,articulo,[],enabled
MLA114011,Golosinas,,,9047,"[{'id': 'MLA1403', 'name': 'Alimentos y Bebidas'}, {'id': 'MLA1423', 'name': 'Comestibles'}, {'id': 'MLA194317', 'name': 'Dulces y Chocolates'}, {'id': 'MLA114011', 'name': 'Golosinas'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-CANDIES,not_allowed,['ARS'],False,required,['new'],False,True,50000,12,10,70,60,,,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1', 'me2']","['custom', 'carrier']",optional,False,optional,required,food_beverages,False,[],consumer_goods,articulo,[],enabled
MLA412073,Pastas,,,2696,"[{'id': 'MLA1403', 'name': 'Alimentos y Bebidas'}, {'id': 'MLA1423', 'name': 'Comestibles'}, {'id': 'MLA412073', 'name': 'Pastas'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-PASTAS,not_allowed,['ARS'],False,required,['new'],False,True,50000,12,10,70,60,,,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1', 'me2']","['custom', 'carrier']",optional,False,optional,required,food_beverages,False,[],consumer_goods,articulo,[],enabled
MLA1077,Alimento,,,15437,"[{'id': 'MLA1071', 'name': 'Animales y Mascotas'}, {'id': 'MLA1072', 'name': 'Perros'}, {'id': 'MLA434760', 'name': 'Alimento, Premios y Suplemento'}, {'id': 'MLA1077', 'name': 'Alimento'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-CATS_AND_DOGS_FOODS,not_allowed,['ARS'],False,required,['new'],False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['me2', 'custom', 'not_specified', 'me1']","['carrier', 'custom']",optional,False,optional,required,pets,False,[],consumer_goods,articulo,[],enabled
MLA1073,Perros de Raza,,,54302,"[{'id': 'MLA1071', 'name': 'Animales y Mascotas'}, {'id': 'MLA1072', 'name': 'Perros'}, {'id': 'MLA1073', 'name': 'Perros de Raza'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-PUREBRED_DOGS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'custom']","['carrier', 'custom']",optional,False,optional,required,other,False,[],other,articulo,[],enabled
MLA370486,Peladoras Caninas,,,907,"[{'id': 'MLA1071', 'name': 'Animales y Mascotas'}, {'id': 'MLA1072', 'name': 'Perros'}, {'id': 'MLA1076', 'name': 'Estética e Higiene'}, {'id': 'MLA434767', 'name': 'Artículos de Peluquería'}, {'id': 'MLA370486', 'name': 'Peladoras Caninas'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-ANIMAL_CLIPPERS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['me1', 'me2', 'custom', 'not_specified']","['carrier', 'custom']",optional,False,optional,required,other,False,[],other,articulo,[],enabled
