initial_quantity,location_0,shipping_6,available_quantity,seller_cancellations_rate,seller_sales_completed,catalog_listing,seller_transactions_canceled,location_4,shipping_local_pick_up,original_price,base_price,health,seller_cancellations_value,seller_address,eshop_seller,seller_id,shipping_3,seller_transactions_completed,eshop_id,seller_transactions_total,eshop_1,order_backend,installments_amount,category_2,sales_potential_1,revenue_potential_1,sales_rate_1,influence_zone_1,efectiveness_1,revenue_1,reputation_1,sales_potential_2,revenue_potential_2,sales_rate_2,influence_zone_2,efectiveness_2,revenue_2,reputation_2,sales_potential_3,revenue_potential_3,sales_rate_3,influence_zone_3,efectiveness_3,revenue_3,reputation_3,sales_potential_4,revenue_potential_4,sales_rate_4,influence_zone_4,efectiveness_4,revenue_4,reputation_4,sales_potential_5,revenue_potential_5,sales_rate_5,influence_zone_5,efectiveness_5,revenue_5,reputation_5,initial_quantity_category_2,available_quantity_category_2,original_price_category_2,health_category_2,seller_cancellations_rate_category_2,initial_quantity_location_0,available_quantity_location_0,original_price_location_0,health_location_0,seller_cancellations_rate_location_0,initial_quantity_category_2_comparative,available_quantity_category_2_comparative,original_price_category_2_comparative,health_category_2_comparative,seller_cancellations_rate_category_2_comparative,initial_quantity_location_0_comparative,available_quantity_location_0_comparative,original_price_location_0_comparative,health_location_0_comparative,seller_cancellations_rate_location_0_comparative,sold_quantity
37,2,5900.0,1,0.006,126977296,False,3,644,0,3543,True,15,0,1016940119,3672,129,241992.08632138115,0.87,5900.0,0,3,155885256.87782204,0,836.67,0.006,21.264,0.02702702702702703,160138287.7636122,inf,131128,327820000.0,3.6e-05,0.016277677056,0.0007304601899196495,2.564427120786147e+16,inf,17194552384,1.074659524e+17,2.16e-07,4.48582568294744e-10,1.974216729512566e-05,4.106629682172636e+24,inf,2254687265009152,3.5229488515768e+25,1.296e-09,4.450357084664303e-22,5.335720890574504e-07,6.57628645782353e+32,inf,504726506767257600,1.1548930925239066e+34,7.776e-12,1.589460814822164e-38,1.4420867271822984e-08,1.0531152531988903e+41,inf,-3140357092916625408,3.785970535911871e+42,37.0,1.0,3543.0,15.0,0.006,1288.7314814814815,28.86111111111111,4601.111111111111,25.537037037037038,0.000747222222222222,1.0,1.0,1.0,1.0,1.0,0.028710402850922884,0.03464870067372473,0.7700313933832408,0.5873821609862219,8.029739776951676,0
1,2,280.0,1,0.0,80539988,False,0,234,0,234,True,38,0,109691736,262,28,241992.08632138115,0.66,280.0,0,7,155885256.87782204,1,39.71,0.0,0.0,1.0,57176212.37184595,inf,235,inf,0.0,0.0,1.0,3269119261190430.0,inf,55225,inf,0.0,0.0,1.0,1.8691585714671616e+23,inf,12977875,inf,0.0,0.0,1.0,1.0687140743886265e+31,inf,3049800625,inf,0.0,0.0,1.0,6.110502288202488e+38,inf,716703146875,inf,1305.6666666666667,117.0,85300.66666666667,35.666666666666664,0.0007666666666666667,1288.7314814814815,28.86111111111111,4601.111111111111,25.537037037037038,0.000747222222222222,0.0007658922644881287,0.008547008547008548,0.0027432376456612297,1.0654205607476637,0.0,0.0007759568338087267,0.03464870067372473,0.05085728085003622,1.488034807831762,0.0,0
24,2,50.0,1,0.0,635805212,False,0,54,0,54,True,6,0,1127914214,61,7,241992.08632138115,0.5,50.0,0,0,155885256.87782204,4,7.09,0.0,0.0,0.041666666666666664,13554356.833997345,inf,1320,inf,0.0,0.0,0.001736111111111111,183720589183330.53,inf,1742400,inf,0.0,0.0,7.233796296296295e-05,2.4902144235430944e+21,inf,2299968000,inf,0.0,0.0,3.014081790123456e-06,3.37532548898701e+28,inf,3035957760000,inf,0.0,0.0,1.25586741255144e-07,4.575036610861651e+35,inf,4007464243200000,inf,24.0,1.0,73.0,18.5,0.0,1288.7314814814815,28.86111111111111,4601.111111111111,25.537037037037038,0.000747222222222222,1.0,1.0,0.7397260273972602,0.32432432432432434,1.0,0.018622964011409438,0.03464870067372473,0.01173629558077759,0.23495286439448876,0.0,0
15,2,25000.0,1,0.0,176465367,False,0,9,0,9,True,40,0,160843911,12,3,241992.08632138115,1.0,25000.0,0,1,155885256.87782204,0,4166.67,0.0,0.0,0.06666666666666667,2936912.949535193,inf,150,inf,0.0,0.0,0.0044444444444444444,8625457673147.507,inf,22500,inf,0.0,0.0,0.0002962962962962963,2.5332218335934607e+19,inf,3375000,inf,0.0,0.0,1.9753086419753087e-05,7.43985200712592e+25,inf,506250000,inf,0.0,0.0,1.316872427983539e-06,2.185019770235351e+32,inf,75937500000,inf,15.0,1.0,9.0,40.0,0.0,1288.7314814814815,28.86111111111111,4601.111111111111,25.537037037037038,0.000747222222222222,1.0,1.0,1.0,1.0,1.0,0.011639352507130898,0.03464870067372473,0.0019560492634629317,1.5663524292965916,0.0,0
41,2,39999.0,13,0.0,158169010,True,0,757,0,4519,False,38,0,269536971,4873,354,241992.08632138115,0.8071538461538463,39999.0,0,0,155885256.87782204,1,5672.19,0.0,0.0,0.3170731707317073,214031234.5179283,inf,185279,inf,0.0,0.0,0.10053539559785842,4.5809369349268424e+16,inf,34328307841,inf,0.0,0.0,0.0318770766529795,9.804635874311666e+24,inf,6360314548472639,inf,0.0,0.0,0.01010736576801789,2.0984983201776934e+33,inf,-2158901490949222143,inf,0.0,0.0,0.0032047745118105506,4.491441861014304e+41,inf,89152736987808447,inf,24.5,7.0,2272.0,41.5,0.0,1288.7314814814815,28.86111111111111,4601.111111111111,25.537037037037038,0.000747222222222222,1.6734693877551021,1.8571428571428572,1.9889964788732395,0.9156626506024096,1.0,0.03181423018615779,0.4504331087584216,0.9821540690654431,1.488034807831762,0.0,0
614,2,4650.0,1,0.0101,155887555,False,3,739,0,3812,False,13,1,155274623,4032,220,165586.0,0.87,4650.0,0,3,155887555.0,2,659.41,0.0101,38.5012,0.0016286644951140066,126144876.0,inf,2340568,3012612277.227723,0.00010201,0.15121374837089438,2.652548037644962e-06,1.5912529741055376e+16,inf,5478258562624,9.075832732903208e+18,1.030301e-06,6.058303691852026e-08,4.320110810496681e-09,2.0072840910317425e+24,inf,-5624507386305821184,2.734196511720944e+28,1.0406040099999999e-08,2.4760165793714898e-18,7.0360110920141385e-12,2.5320860275997186e+32,inf,-4649204148056682496,8.237073979563731e+37,1.0510100500999998e-10,1.0322830691980813e-32,1.1459301452791757e-14,3.194096779728991e+40,inf,-7231839321318916096,2.4815110199266716e+47,614.0,1.0,3812.0,13.0,0.0101,1288.7314814814815,28.86111111111111,4601.111111111111,25.537037037037038,0.000747222222222222,1.0,1.0,1.0,1.0,1.0,0.47643749595855817,0.03464870067372473,0.8284955324800772,0.5090645395213923,13.516728624535318,0
308,2,1700.0,1,0.0101,155887555,False,3,739,0,3812,False,25,1,155274623,4032,220,165586.0,0.87,1700.0,0,3,155887555.0,2,241.07,0.0101,38.5012,0.003246753246753247,123958926.0,inf,1174096,2906178217.821782,0.00010201,0.15121374837089438,1.054140664530275e-05,1.5365815335073476e+16,inf,1378501417216,8.445871833741789e+18,1.030301e-06,6.058303691852026e-08,3.422534625098296e-08,1.904729966050038e+24,inf,1618492999947636736,2.45452087537349e+28,1.0406040099999999e-08,2.4760165793714898e-18,1.11121254061633e-10,2.361082809115792e+32,inf,-6736742595248979968,7.13327510319929e+37,1.0510100500999998e-10,1.0322830691980813e-32,3.6078329240789934e-13,2.926772892150566e+40,inf,-6056930338552152064,2.0730568726648203e+47,308.0,1.0,3812.0,25.0,0.0101,1288.7314814814815,28.86111111111111,4601.111111111111,25.537037037037038,0.000747222222222222,1.0,1.0,1.0,1.0,1.0,0.2389947048130878,0.03464870067372473,0.8284955324800772,0.9789702683103698,13.516728624535318,0
7204,2,1999.0,100,0.0,76706330,False,2,1504,0,9184,False,15,1,1029145098,9795,611,399923.0,0.77,1999.0,1,1,76706330.0,2,283.47,0.0,0.0,0.0138811771238201,605294532.0,0.77,66161536,inf,0.0,0.0,0.00019268707834286646,3.66381470469099e+17,0.5929,4377348845879296,inf,0.0,0.0,2.674723463948729e-06,2.217687007010651e+26,0.456533,-1758706038466412544,inf,0.0,0.0,3.712831016030996e-08,1.3423538190309927e+35,0.35153041,-7014618575574925312,inf,0.0,0.0,5.15384649643392e-10,8.125194266687774e+43,0.2706784157,5387474725469421568,inf,2668.7,545.6,32844.7,25.9,0.00472,1288.7314814814815,28.86111111111111,4601.111111111111,25.537037037037038,0.000747222222222222,2.699441675722262,0.18328445747800587,0.27961893395281434,0.5791505791505792,0.0,5.589993030758067,3.4648700673724737,1.996039603960396,0.5873821609862219,0.0,0
167,2,3500.0,1,0.0,17262411,False,3,646,0,2542,False,5,2,166626659,2631,89,342231.0,0.87,3500.0,0,3,17262411.0,2,496.33,0.0,0.0,0.005988023952095809,224033688.0,inf,424514,inf,0.0,0.0,3.585643085087311e-05,5.019109335888134e+16,inf,180212136196,inf,0.0,0.0,2.1470916677169528e-07,1.1244495749942495e+25,inf,76502574785108744,inf,0.0,0.0,1.2856836333634449e-09,2.519145852559943e+33,inf,-8302281476867045360,inf,0.0,0.0,7.698704391397874e-12,5.643735359589083e+41,inf,203852210037797920,inf,2942.7,580.3,45623.5,28.5,0.00095,1288.7314814814815,28.86111111111111,4601.111111111111,25.537037037037038,0.000747222222222222,0.056750603187548855,0.0017232465965879718,0.055716900281653096,0.17543859649122806,0.0,0.12958479124605735,0.03464870067372473,0.5524752475247524,0.19579405366207395,0.0,0
39,2,3500.0,1,0.0,17262411,False,3,646,0,2542,False,24,2,166626659,2631,89,342231.0,0.87,3500.0,0,3,17262411.0,2,496.33,0.0,0.0,0.02564102564102564,224033688.0,inf,99138,inf,0.0,0.0,0.0006574621959237343,5.019109335888134e+16,inf,9828343044,inf,0.0,0.0,1.6858005023685495e-05,1.1244495749942495e+25,inf,974362272696072,inf,0.0,0.0,4.3225653906885883e-07,2.519145852559943e+33,inf,4362606621995427856,inf,0.0,0.0,1.108350100176561e-08,5.643735359589083e+41,inf,-2266260811420400608,inf,2942.7,580.3,45623.5,28.5,0.00095,1288.7314814814815,28.86111111111111,4601.111111111111,25.537037037037038,0.000747222222222222,0.013253134876134163,0.0017232465965879718,0.055716900281653096,0.8421052631578947,0.0,0.030262316518540337,0.03464870067372473,0.5524752475247524,0.939811457577955,0.0,0
96,2,1430.0,1,0.0,17262411,False,3,646,0,2542,False,16,2,166626659,2631,89,342231.0,0.75,1430.0,0,3,17262411.0,2,202.79,0.0,0.0,0.010416666666666666,222692328.0,inf,244032,inf,0.0,0.0,0.00010850694444444444,4.959187295005958e+16,inf,59551617024,inf,0.0,0.0,1.130280671296296e-06,1.1043729637128997e+25,inf,14532500205600768,inf,0.0,0.0,1.177375699266975e-08,2.4593538626948515e+33,inf,4620228020932706304,inf,0.0,0.0,1.2264330200697655e-10,5.4767923705930885e+41,inf,39875048680456192,inf,1657.0,250.5,30266.5,15.0,0.0,1288.7314814814815,28.86111111111111,4601.111111111111,25.537037037037038,0.000747222222222222,0.05793602896801448,0.003992015968063872,0.08398724662580741,1.0666666666666667,1.0,0.07449185604563775,0.03464870067372473,0.5524752475247524,0.6265409717186367,0.0,0
72,2,3550.0,1,0.0,17262411,False,3,646,0,2542,False,31,2,166626659,2631,89,342231.0,0.87,3550.0,0,3,17262411.0,2,503.42,0.0,0.0,0.013888888888888888,224066088.0,inf,183024,inf,0.0,0.0,0.00019290123456790122,5.020561179162374e+16,inf,33497784576,inf,0.0,0.0,2.679183813443072e-06,1.1249375029795805e+25,inf,6130898524237824,inf,0.0,0.0,3.721088629782045e-08,2.5206034553712292e+33,inf,-3149816996179148800,inf,0.0,0.0,5.168178652475062e-10,5.647817556443139e+41,inf,5539882878377132032,inf,72.0,1.0,2542.0,31.0,0.0,1288.7314814814815,28.86111111111111,4601.111111111111,25.537037037037038,0.000747222222222222,1.0,1.0,1.0,1.0,1.0,0.05586889203422832,0.03464870067372473,0.5524752475247524,1.2139231327048585,0.0,0
26,2,2620.0,1,0.0,17262411,False,3,646,0,2542,False,47,2,166626659,2631,89,342231.0,0.75,2620.0,0,3,17262411.0,2,371.54,0.0,0.0,0.038461538461538464,223463448.0,inf,66092,inf,0.0,0.0,0.0014792899408284025,4.99359125920487e+16,inf,4368152464,inf,0.0,0.0,5.689576695493856e-05,1.1158851206845821e+25,inf,288699932650688,inf,0.0,0.0,2.1882987290360987e-06,2.4935953664007284e+33,inf,634011875039719680,inf,0.0,0.0,8.416533573215765e-08,5.572274184927301e+41,inf,-7889690342948180992,inf,26.0,1.0,2542.0,47.0,0.0,1288.7314814814815,28.86111111111111,4601.111111111111,25.537037037037038,0.000747222222222222,1.0,1.0,1.0,1.0,1.0,0.02017487767902689,0.03464870067372473,0.5524752475247524,1.8404641044234953,0.0,0
342,2,1290.0,1,0.0,34338207,False,0,91,0,446,False,29,0,138594488,453,7,241992.08632138115,0.75,1290.0,0,7,155885256.87782204,1,182.93,0.0,0.0,0.0029239766081871343,22625234.027888447,inf,152532,inf,0.0,0.0,8.549639205225538e-06,511901214816721.3,inf,23266011024,inf,0.0,0.0,2.499894504451912e-08,1.1581884784388715e+22,inf,3548811193512768,inf,0.0,0.0,7.309633053952957e-11,2.6204285373083503e+29,inf,6351690831312531712,inf,0.0,0.0,2.1373196064189934e-13,5.928780890995884e+36,inf,-5339613536273329152,inf,1755.5,63.25,55914.75,29.25,0.0008500000000000001,1288.7314814814815,28.86111111111111,4601.111111111111,25.537037037037038,0.000747222222222222,0.1948162916547992,0.015810276679841896,0.007976428402165798,0.9914529914529915,0.0,0.2653772371625845,0.03464870067372473,0.09693310794494082,1.135605511240029,0.0,0
1,2,200.0,1,0.0,228873474,False,0,19,0,19,False,16,0,193522614,26,7,241992.08632138115,0.8071538461538463,200.0,0,5,155885256.87782204,0,28.36,0.0,0.0,1.0,5086033.812749004,inf,19,inf,0.0,0.0,1.0,25867739944426.17,inf,361,inf,0.0,0.0,1.0,1.3156420001674954e+20,inf,6859,inf,0.0,0.0,1.0,6.691399698324612e+26,inf,130321,inf,0.0,0.0,1.0,3.4032685120297465e+33,inf,2476099,inf,1132.3333333333333,67.0,14983.666666666666,28.0,0.0012,1288.7314814814815,28.86111111111111,4601.111111111111,25.537037037037038,0.000747222222222222,0.0008831321754489256,0.014925373134328358,0.0012680474294231496,0.5714285714285714,0.0,0.0007759568338087267,0.03464870067372473,0.0041294373339773,0.6265409717186367,0.0,0
1,2,800.0,1,0.0,219263454,False,4,102,0,102,False,47,0,290900065,113,11,241992.08632138115,0.8071538461538463,800.0,0,2,155885256.87782204,0,113.45,0.0,0.0,1.0,25250376.977423638,inf,102,inf,0.0,0.0,1.0,637581537502005.8,inf,10404,inf,0.0,0.0,1.0,1.609917417577101e+22,inf,1061208,inf,0.0,0.0,1.0,4.065102169634215e+29,inf,108243216,inf,0.0,0.0,1.0,1.0264536223500666e+37,inf,11040808032,inf,13.166666666666666,1.0,942.3333333333334,29.166666666666668,0.0,1288.7314814814815,28.86111111111111,4601.111111111111,25.537037037037038,0.000747222222222222,0.0759493670886076,1.0,0.10824195259992925,1.6114285714285714,1.0,0.0007759568338087267,0.03464870067372473,0.022168558319246558,1.8404641044234953,0.0,0
774,2,610.0,1,0.0004,240508769,False,3,7160,0,32526,False,9,1,668996184,33574,1048,366134.0,0.75,610.0,0,3,240508769.0,2,86.5,0.0004,13.0104,0.0012919896640826874,2626620528.0,inf,25175124,566440290000.0,1.6e-07,2.70832813056e-05,1.6692372920964955e-06,6.899135398110999e+18,inf,633786868415376,3.208546021352841e+23,6.400000000000001e-11,9.020526671318486e-18,2.156637328290046e-09,1.8121410662129802e+28,inf,-770621829987841216,1.8174497388134494e+35,2.5600000000000006e-14,4.807092641977226e-37,2.786353137325641e-12,4.759806924146821e+37,inf,-4044498264541908736,1.0294767571139146e+47,1.0240000000000003e-17,4.098765495283254e-63,3.599939453909097e-15,1.2502206576280579e+47,inf,6190444288363074560,5.831371128478653e+58,774.0,1.0,32526.0,9.0,0.0004,1288.7314814814815,28.86111111111111,4601.111111111111,25.537037037037038,0.000747222222222222,1.0,1.0,1.0,1.0,1.0,0.6005905893679544,0.03464870067372473,7.069162038155035,0.3524292965917331,0.5353159851301117,0
9,2,1500.0,1,0.0,64002920,False,5,21,0,21,False,4,0,147803964,22,1,241992.08632138115,0.8071538461538463,1500.0,0,0,155885256.87782204,0,212.71,0.0,0.0,0.1111111111111111,5600317.985391767,inf,189,inf,0.0,0.0,0.012345679012345678,31363561537502.496,inf,35721,inf,0.0,0.0,0.001371742112482853,1.756459177644167e+20,inf,6751269,inf,0.0,0.0,0.00015241579027587256,9.83672992316706e+26,inf,1275989841,inf,0.0,0.0,1.6935087808430282e-05,5.508881550615386e+33,inf,241162079949,inf,1245.25,19.625,10667.875,15.875,0.0007875,1288.7314814814815,28.86111111111111,4601.111111111111,25.537037037037038,0.000747222222222222,0.007227464364585425,0.050955414012738856,0.001968527002800464,0.25196850393700787,0.0,0.00698361150427854,0.03464870067372473,0.004564114948080174,0.15663524292965916,0.0,0
198,2,1500.0,1,0.0,300717018,False,5,234,0,567,False,7,0,1099495429,573,6,241992.08632138115,0.8071538461538463,1500.0,0,0,155885256.87782204,4,212.71,0.0,0.0,0.005050505050505051,57464132.37184595,inf,112266,inf,0.0,0.0,2.5507601265177026e-05,3302126509249034.0,inf,12603654756,inf,0.0,0.0,1.288262690160456e-07,1.897538348360681e+23,inf,1414961904837096,inf,0.0,0.0,6.506377223032607e-10,1.090403948308521e+31,inf,-7168583454944545008,inf,0.0,0.0,3.286049102541721e-12,6.265911682438433e+38,inf,6360294996028034720,inf,1245.25,19.625,10667.875,15.875,0.0007875,1288.7314814814815,28.86111111111111,4601.111111111111,25.537037037037038,0.000747222222222222,0.15900421602087933,0.050955414012738856,0.05315022907561253,0.4409448818897638,0.0,0.15363945309412788,0.03464870067372473,0.12323110359816469,0.27411167512690354,0.0,0
3893,2,1545.3,250,0.0009,90684103,False,3,5995,0,30755,False,42,0,118220925,32331,1576,241992.08632138115,0.75,1545.3,0,3,155885256.87782204,2,219.14,0.225,6919.875,0.06421782686873877,1460493705.7693226,inf,119729215,5587363366666.667,0.050625,2424161.419541016,0.004123929287743307,2.1330418645918088e+18,inf,14335084924516225,3.121862939116867e+25,0.011390625000000001,42992218.57577632,0.00026482977701922084,3.1152942173787966e+27,inf,6502864577772557503,1.7442982621775916e+38,0.002562890625,38599636.53219718,1.7006792770307018e-05,4.5498675961013003e+36,inf,330823143327837953,9.746028210631405e+50,0.0005766503906250001,1754452.4795970158,1.092139273716094e-06,6.645052986189748e+45,inf,-4108732023951459009,5.445460099458179e+63,3893.0,250.0,30755.0,42.0,0.0009,1288.7314814814815,28.86111111111111,4601.111111111111,25.537037037037038,0.000747222222222222,1.0,1.0,1.0,1.0,1.0,3.020799954017373,8.662175168431183,6.68425501086694,1.6446700507614211,1.2044609665427513,0
871,2,2799.0,50,0.0068,47992273,False,3,832,0,5893,False,48,1,188328734,6223,330,36926.0,0.75,2799.0,0,2,47992273.0,1,396.92,0.33999999999999997,2003.62,0.0574052812858783,33130650.0,inf,5132803,36231550588.2353,0.11559999999999998,464075.4028686399,0.00329536631951081,1097639969422500.0,inf,26345666636809,1.3127252580278537e+21,0.03930399999999999,12425663.167523285,0.00018917143051152755,3.636552565294755e+22,inf,6099908234446284315,4.756207159469041e+31,0.013363359999999994,38459925.35982218,1.085943917976622e-05,1.2048135024738268e+30,inf,5462671516932151377,1.7232476030642946e+42,0.004543542399999998,13761162.761170195,6.233891607213673e-07,3.991625446573449e+37,inf,5565758337152170739,6.243593270647921e+52,2012.0,25.5,111315.5,48.0,0.00605,1288.7314814814815,28.86111111111111,4601.111111111111,25.537037037037038,0.000747222222222222,0.43290258449304175,1.9607843137254901,0.052939617573473596,1.0,1.1239669421487604,0.6758584022474009,1.7324350336862369,1.2807775899541174,1.87962291515591,9.100371747211897,0
90,2,700.0,1,0.0,50114214,False,5,92,0,92,False,40,0,56606526,94,2,241992.08632138115,0.8071538461538463,700.0,0,0,155885256.87782204,0,99.27,0.0,0.0,0.011111111111111112,22813056.114209827,inf,8280,inf,0.0,0.0,0.0001234567901234568,520435529270086.4,inf,68558400,inf,0.0,0.0,1.3717421124828535e-06,1.1872724933066971e+22,inf,567663552000,inf,0.0,0.0,1.524157902758726e-08,2.7085314012663493e+29,inf,4700254210560000,inf,0.0,0.0,1.693508780843029e-10,6.17898788441886e+36,inf,2024616716017696768,inf,1620.6666666666667,67.33333333333333,41272.833333333336,24.166666666666668,0.0028666666666666667,1288.7314814814815,28.86111111111111,4601.111111111111,25.537037037037038,0.000747222222222222,0.055532702591526116,0.014851485148514853,0.002229069161716545,1.6551724137931034,0.0,0.06983611504278539,0.03464870067372473,0.01999517024873219,1.5663524292965916,0.0,0
5648,2,4320.0,250,0.0,21378098,False,3,1017,0,9305,False,2,1,102161043,9760,455,94159.0,0.87,2500.0,0,1,21378098.0,0,354.52,0.0,0.0,0.044263456090651555,100350101.0,inf,52554640,inf,0.0,0.0,0.0019592535450890384,1.00701427707102e+16,inf,2761990185529600,inf,0.0,0.0,8.672333326350204e-05,1.0105398441251885e+24,inf,-2029231979124322304,inf,0.0,0.0,3.838674453943964e-06,1.0140777542248692e+32,inf,-3368583675588313088,inf,0.0,0.0,1.6991299813845448e-07,1.017628050583188e+40,inf,-8232944856019763200,inf,2252.3333333333335,84.0,4582.666666666667,28.0,0.0,1288.7314814814815,28.86111111111111,4601.111111111111,25.537037037037038,0.000747222222222222,2.5076217256178777,2.9761904761904763,2.0304771603142275,0.07142857142857142,1.0,4.382604197351688,8.662175168431183,2.02233759961362,0.07831762146482958,0.0,0
21,2,2500.0,1,0.0,300717018,False,5,234,0,567,False,48,0,1099495429,573,6,241992.08632138115,0.8071538461538463,2500.0,0,0,155885256.87782204,4,354.52,0.0,0.0,0.047619047619047616,57700132.37184595,inf,11907,inf,0.0,0.0,0.0022675736961451243,3329305275728545.5,inf,141776649,inf,0.0,0.0,0.00010797969981643449,1.9210135511582215e+23,inf,1688134559643,inf,0.0,0.0,5.141890467449261e-06,1.1084273618993925e+31,inf,20100618201669201,inf,0.0,0.0,2.448519270213934e-07,6.395640550617095e+38,inf,-469612030948994701,inf,2252.3333333333335,84.0,4582.666666666667,28.0,0.0,1288.7314814814815,28.86111111111111,4601.111111111111,25.537037037037038,0.000747222222222222,0.009323664348083469,0.011904761904761904,0.12372708757637474,1.7142857142857142,1.0,0.01629509350998326,0.03464870067372473,0.12323110359816469,1.87962291515591,0.0,5000
1,2,960000.0,1,0.0,156968949,False,3,169,0,169,False,8,0,138517346,183,14,241992.08632138115,0.83,960000.0,0,2,155885256.87782204,1,1039.4722366522367,0.0,0.0,1.0,205540646.76095617,inf,169,inf,0.0,0.0,1.0,4.224695747091216e+16,inf,28561,inf,0.0,0.0,1.0,8.683466962253894e+24,inf,4826809,inf,0.0,0.0,1.0,1.784805415549061e+33,inf,815730721,inf,0.0,0.0,1.0,3.668500594544111e+41,inf,137858491849,inf,12.79,3.94,160.61,25.5,0.0,1288.7314814814815,28.86111111111111,4601.111111111111,25.537037037037038,0.000747222222222222,0.07818608287724786,0.25380710659898476,1.0522383413237033,0.3137254901960784,1.0,0.0007759568338087267,0.03464870067372473,0.036730258391692826,0.3132704858593183,0.0,500
10,2,2299000.0,1,0.0,153661261,False,7,65,0,321,False,16,0,131667302,330,9,241992.08632138115,1.0,2299000.0,0,0,155885256.87782204,0,1039.4722366522367,0.0,0.0,0.1,170246469.78353253,inf,3210,inf,0.0,0.0,0.010000000000000002,2.8983860473755256e+16,inf,10304100,inf,0.0,0.0,0.0010000000000000002,4.934399926355297e+24,inf,33076161000,inf,0.0,0.0,0.00010000000000000002,8.400641679621122e+32,inf,106174476810000,inf,0.0,0.0,1.0000000000000003e-05,1.4301795898719012e+41,inf,340820070560100000,inf,12.79,3.94,160.61,25.5,0.0,1288.7314814814815,28.86111111111111,4601.111111111111,25.537037037037038,0.000747222222222222,0.7818608287724785,0.25380710659898476,1.9986302222775667,0.6274509803921569,1.0,0.007759568338087266,0.03464870067372473,0.06976575706351122,0.6265409717186367,0.0,500
5,2,3190000.0,1,0.0,153661261,False,7,65,0,321,False,34,0,131667302,330,9,241992.08632138115,0.83,3190000.0,0,0,155885256.87782204,0,1039.4722366522367,0.0,0.0,0.2,229943469.78353253,inf,1605,inf,0.0,0.0,0.04000000000000001,5.287399929609034e+16,inf,2576025,inf,0.0,0.0,0.008000000000000002,1.2158030859475069e+25,inf,4134520125,inf,0.0,0.0,0.0016000000000000003,2.7956598015629613e+33,inf,6635904800625,inf,0.0,0.0,0.0003200000000000001,6.428437151057294e+41,inf,10650627205003125,inf,12.79,3.94,160.61,25.5,0.0,1288.7314814814815,28.86111111111111,4601.111111111111,25.537037037037038,0.000747222222222222,0.39093041438623927,0.25380710659898476,1.9986302222775667,1.3333333333333333,1.0,0.003879784169043633,0.03464870067372473,0.06976575706351122,1.3313995649021029,0.0,250
1,2,303700.0,1,0.0,186421102,False,5,145,0,643,False,11,0,164448182,1037,394,241992.08632138115,0.8,303700.0,0,0,155885256.87782204,0,1039.4722366522367,0.0,0.0,1.0,80216736.68924303,inf,643,inf,0.0,0.0,1.0,6434724845071349.0,inf,413449,inf,0.0,0.0,1.0,5.161726285648186e+23,inf,265847707,inf,0.0,0.0,1.0,4.14056838317785e+31,inf,170940075601,inf,0.0,0.0,1.0,3.3214288373718235e+39,inf,109914468611443,inf,12.79,3.94,160.61,25.5,0.0,1288.7314814814815,28.86111111111111,4601.111111111111,25.537037037037038,0.000747222222222222,0.07818608287724786,0.25380710659898476,4.00348670692983,0.43137254901960786,1.0,0.0007759568338087267,0.03464870067372473,0.13974885293407388,0.43074691805656273,0.0,500
100,2,639990.0,50,0.0,186421102,False,5,145,0,643,False,17,0,164448182,1037,394,241992.08632138115,1.0,639990.0,0,0,155885256.87782204,0,1039.4722366522367,0.0,0.0,0.5,129651366.68924303,inf,64300,inf,0.0,0.0,0.25,1.6809476884388558e+16,inf,4134490000,inf,0.0,0.0,0.125,2.1793716513922155e+24,inf,265847707000000,inf,0.0,0.0,0.0625,2.8255851312679325e+32,inf,-1352736513609551616,inf,0.0,0.0,0.03125,3.6634097396569167e+40,inf,-4559517553633039360,inf,12.79,3.94,160.61,25.5,0.0,1288.7314814814815,28.86111111111111,4601.111111111111,25.537037037037038,0.000747222222222222,7.8186082877247856,12.690355329949238,4.00348670692983,0.6666666666666666,1.0,0.07759568338087267,1.7324350336862369,0.13974885293407388,0.6656997824510514,0.0,500
1,2,249990.0,1,0.0,186421102,False,5,145,0,643,False,20,0,164448182,1037,394,241992.08632138115,1.0,249990.0,0,0,155885256.87782204,0,1039.4722366522367,0.0,0.0,1.0,72321366.68924303,inf,643,inf,0.0,0.0,1.0,5230380079799952.0,inf,413449,inf,0.0,0.0,1.0,3.7826823567532457e+23,inf,265847707,inf,0.0,0.0,1.0,2.735687577916815e+31,inf,170940075601,inf,0.0,0.0,1.0,1.9784866446972912e+39,inf,109914468611443,inf,12.79,3.94,160.61,25.5,0.0,1288.7314814814815,28.86111111111111,4601.111111111111,25.537037037037038,0.000747222222222222,0.07818608287724786,0.25380710659898476,4.00348670692983,0.7843137254901961,1.0,0.0007759568338087267,0.03464870067372473,0.13974885293407388,0.7831762146482958,0.0,500
